,Time,User,Tweet
53,2022-10-11 02:26:11+00:00,dyalrnldu7,"과산화수소로 소독하니
그나마 있는 뿌리와 나고 있는 듯 보이던 뿌리 새촉이 다 말랐다 https://t.co/0o6aV3rtxe"
54,2022-10-10 15:40:46+00:00,SantanaLopez_kr,"비누랑 과산화수소에 네 이름 적어서 내 사물함에 넣어뒀어. 제발, 퀸. 사악한 삼위일체를 깰 순 없다고."
55,2022-10-10 14:50:43+00:00,yyxyyyxy,근데 욕실 가서 씻고 오면 애인이 다 뒷정리 해놓음 과산화수소 뿌리고 어쩌고저쩌고
56,2022-10-10 13:31:04+00:00,damidamiyummy,"@spide_0820 소독약..?! 그 그게 혹시 과산화수소 이런 거면 바르면 안 돼요...! 상처 덧나요ㅠㅠ 마데카솔은 항생 성분말고 피부 재생이 주라 금세 구멍 막혀서 안 되고 에스로반이나 후시딘 같은 항생 연고를 상처 주변부에 발라서 피부에 흡수시켜야 될 거예요🤔 
으음 그때까지 붓기 빠지길 빌어야죠ㅎㅠ"
57,2022-10-10 13:15:09+00:00,porteno_1115,"#porteno_식물

그렇다 이것은 식흔이었다
탄 게 아니었다

현실부정하다가 오레우스 꼬질해진지 몇 달

신엽 두 개나 상태 나빠져서 현실 받아들임
지금 나오고 있는 신엽도 잃을 수 없어서
에프킬라로 뿌려대고 과산화수소로 잎 닦고 물 샤워로 마무리 
상태보고 주말에 또 해야지 https://t.co/cUNce1O3vY"
58,2022-10-10 12:32:21+00:00,sichuan_mala,누가제마음에소금과과산화수소를뿌렷어요 https://t.co/jW57QP9w3l
59,2022-10-10 08:42:53+00:00,porteno_1115,"농약없고 농약 사기도 싫고
일단 에프킬라로..잎은 과산화수소 섞은 물로 닦아줘야지 ㅎ
반수경이라 식물 빼서 물 여차하면 끓는 물로
난석닦고 식물은 물 샤워하고 잠시 수경 돌려버리지뭐"
60,2022-10-10 03:48:02+00:00,KD_H_DK,@bak3d__ 뭔 존버야 ㅠ 약 먹어 염증나서 피부과 가고싶은거냐 요녀석... 과산화수소는 샀어? 소독은 했어??
61,2022-10-10 00:52:52+00:00,tomato_jy,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
62,2022-10-09 15:40:45+00:00,SantanaLopez_kr,"비누랑 과산화수소에 네 이름 적어서 내 사물함에 넣어뒀어. 제발, 퀸. 사악한 삼위일체를 깰 순 없다고."
63,2022-10-09 12:08:15+00:00,Psyche_je,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
64,2022-10-09 09:40:13+00:00,ashimsa6509,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
65,2022-10-09 09:19:27+00:00,playorphansline,"-하이드로겐 페록사이드 가져올게.
-뭐?
-과산화수소."
66,2022-10-09 09:12:12+00:00,Ariel0537,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
67,2022-10-09 08:23:58+00:00,Moonlight_Tart,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
68,2022-10-09 07:43:19+00:00,fourredcars,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
69,2022-10-09 07:18:44+00:00,Nihon5Keiko,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
70,2022-10-09 07:02:16+00:00,ollie_splatoon3,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
71,2022-10-09 06:57:30+00:00,1014__y,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
72,2022-10-09 06:36:53+00:00,revinchu,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
73,2022-10-09 06:21:38+00:00,summermustcome,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
74,2022-10-09 06:15:32+00:00,iamdihyeid,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
75,2022-10-09 06:08:55+00:00,Louisvuitton_x,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
76,2022-10-09 05:25:45+00:00,dreamfmn,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
77,2022-10-09 04:42:36+00:00,m_mi_e,"RT @richljg: @fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면…"
78,2022-10-09 04:16:50+00:00,richljg,"@fivesprins 오래되지 않은건 찬물에 담궈 두셨다가
세제로 세탁하면 되구요
흰색의류면 락스 희석한 물에 담궈어 
두면 되요
좀 오래된 피얼룩은 중성세제 바르고 과산화수소 바르고 스팀 열기 쐬주고 ...
여러번 반복하면 어느정도 제거가 되요"
79,2022-10-08 22:08:31+00:00,imagine_DD_,"맷 머독 내 캐해로는 담배 절대 안 피워봄
당연함 유기농 딸기도 딸기에 소량의 과산화수소 냄새난다고 독 있는 거 알고도 먹는다고 하는 사람임
술은 감각이 둔해져서 먹는 거고"
80,2022-10-08 20:10:41+00:00,BeesengK,양치하고 잘준비 다하고 글로리오섬 한번더 씻고 생수에 과산화수소랑 메네델 섞어줘야지..
81,2022-10-08 16:49:05+00:00,kkingkkong0823,제 앞에 과산화수소는 있는데 이거 침대에 뿌리면 제가 죽나요?
82,2022-10-08 16:29:36+00:00,yaba_nyang,"RT @___Aisling___: 혈중 게이농도 부족으로 금단 옴

암모니아수 과산화수소수 나오는데 
왜 암모니아 수 과산화수소 수 로 읽히냐고 
개짱나네 진짜
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
83,2022-10-08 16:29:08+00:00,_honey1113,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
암모니아 수 
과산화수소 수 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
미친다 ......... 어케? https://t.co/oyqZJvAhES"
84,2022-10-08 15:40:46+00:00,SantanaLopez_kr,"비누랑 과산화수소에 네 이름 적어서 내 사물함에 넣어뒀어. 제발, 퀸. 사악한 삼위일체를 깰 순 없다고."
85,2022-10-08 15:24:14+00:00,___Aisling___,"혈중 게이농도 부족으로 금단 옴

암모니아수 과산화수소수 나오는데 
왜 암모니아 수 과산화수소 수 로 읽히냐고 
개짱나네 진짜
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
86,2022-10-08 11:29:23+00:00,MissOrange,저번에 다친곳에 방수소독젤 같은거 발랐다가 비명지름 그냥 젤타입의 과산화수소+방수밴드같은 역할을 하나바..
87,2022-10-08 11:20:18+00:00,haliwon_,"@WillieomB 멀쩡한데 찾기 너무 어렵네요. 
여기는 소독해야 해. 고개 돌리세요.
[과산화수소 소독을 꺼내 상처에 한 방울씩 넣는다.]"
88,2022-10-08 10:58:17+00:00,Dr_manpsa,예전에 개 초콜릿 먹으면 일단 과산화수소를 먹여 토를 하게 만들으란 소리를 들었던 적이 있긴 하다만.. 그거 엄청 무식한 방법의 응급처치 아닌가 싶고
89,2022-10-16 15:08:10+00:00,8chxchoomjjang,"말산-아스파르트산 셔틀과 글리세롤-3 인산 셔틀이 있습니다.
말산-아스파르트산 셔틀은 세포질에서 말산이 유입되어 미토콘드리아 기질로 들어오면 TCA회로에 의해 옥살아세트산이 됩니다. 이때 NADH가 생성되고 만들어진 옥살아세트산은 아스파르트산으로 전환되어 다시 세포질로 향하고 다시"
90,2022-10-09 23:04:09+00:00,HJ_for_Y,살리실산에 아세트산무수물과 인산을 넣고...(중얼중얼)
91,2022-10-09 03:04:08+00:00,HJ_for_Y,살리실산에 아세트산무수물과 인산을 넣고...(중얼중얼)
92,2022-10-16 16:04:20+00:00,hongyeongae1,"RT @GoYBorByliaNlfv: 임영웅 💙
[2022 에이판 스타 어워즈]
아티스트 임영웅의 
아이돌챔프 OST상
수상을 축하합니다!

#임영웅
#limyoungwoong
#임영웅_APANSTARAWARDS
#임영웅_2022APAN
#영웅시대w…"
93,2022-10-16 14:25:51+00:00,yangdo_540,"일괄 2500원 🫶
내일 배송 가능

택배봉투 오피피 택봉 슬리브 공구 포카 엽서 앨범 인형 콜북 폴라 판매 양도 구매 스트레이키즈 더보이즈 엔시티 세븐틴 방탄 에이티즈 투바투 원어스 아이브 르세라핌 뉴진스 엔믹스 아이들 트와이스 에스파 있지 소녀시대 최예나 레드벨벳 파샤 https://t.co/aAjyg5sQLt"
94,2022-10-16 13:21:27+00:00,alwn12345678,RT @coco6all: To. 영웅 오피피에이.. https://t.co/M1ACNg6QHw
95,2022-10-16 12:30:27+00:00,Gloriak34735648,"RT @coco6all: 녕웅오피피에이 아침마다 샐카 한 장씩 올려주셧으묜,, 알람이고 나발이고 ㄹㅇ 침대에서 벌떡 일어날 수 잇음,,"
96,2022-10-16 12:26:25+00:00,mjme122,RT @coco6all: To. 영웅 오피피에이.. https://t.co/M1ACNg6QHw
97,2022-10-16 09:16:26+00:00,idle_pierrot,대표적으로 치명상인데 용검키고 5명 다 있는 적진에 쳐들어가는 겐지에게 겐지 오피피에이 이새끼야!!!!!!!!라고 합니다
98,2022-10-16 09:15:11+00:00,idle_pierrot,현생에 연상 남자가 별로 없어서 oppa라는 호칭이 입에 안붙는 바람에 남지인들은 다 형이라 부르고 게임같은거 할때 연상 캐 있음 oo 오피피에이 나대지마!!!!! ㅇㅈㄹ함
99,2022-10-16 09:10:21+00:00,6KvQhEeoxHMeGtU,RT @coco6all: To. 영웅 오피피에이.. https://t.co/M1ACNg6QHw
100,2022-10-16 08:06:59+00:00,gings_mdzs,RT @pingguo_yibo: 헹 .. 의역 오역 직역 누군가는 번역 하겟디만 오피피에이 문구 조아서 후닥 봣더 요 https://t.co/Gu2iQgzqKc
101,2022-10-16 05:36:20+00:00,1ELmMHCnRE0eLie,RT @coco6all: To. 영웅 오피피에이.. https://t.co/M1ACNg6QHw
102,2022-10-16 05:27:28+00:00,v3IA0yc9ZSlB5FC,RT @coco6all: To. 영웅 오피피에이.. https://t.co/M1ACNg6QHw
103,2022-10-16 05:07:11+00:00,Stephan94859699,"종로구카페
genesisg80
요양보호사
제일좋아
성구캘리그라피
용인캠핑장
캠핑기어
에이오피
얘두라라운딩가자
이너비트사운드
가평찜질방
데일리그램
카페봄날
지갑주문제작
막내딸집왜관
구월동중국집
영어그림책클래스
작전역맛집
수자연뷰티 https://t.co/RLsbteL8PN"
104,2022-10-16 04:55:57+00:00,dlarudtn0201,RT @coco6all: To. 영웅 오피피에이.. https://t.co/M1ACNg6QHw
105,2022-10-16 04:34:08+00:00,famjung60,RT @coco6all: To. 영웅 오피피에이.. https://t.co/M1ACNg6QHw
106,2022-10-16 03:54:30+00:00,s64xkoKGb6iFOvK,RT @coco6all: To. 영웅 오피피에이.. https://t.co/M1ACNg6QHw
107,2022-10-16 02:46:00+00:00,5fy8YyQ1GjR3nxG,RT @coco6all: To. 영웅 오피피에이.. https://t.co/M1ACNg6QHw
108,2022-10-16 02:29:34+00:00,___DYES,RT @otteriscat: 디노 신기한 점.. 옛날 사진 보다가 지금 뜬 사진 봤는데 닮음.. 어? 안컸나? 하고 갤러리 슥슥 넘기는데 갑자기 오피피에이 모먼트 등장. 아 컸구나.. 하고 또 쓱쓱 넘기면 분명 이번년도 사진인데 백투더 2015인 찬…
109,2022-10-16 02:09:37+00:00,otteriscat,RT @otteriscat: 디노 신기한 점.. 옛날 사진 보다가 지금 뜬 사진 봤는데 닮음.. 어? 안컸나? 하고 갤러리 슥슥 넘기는데 갑자기 오피피에이 모먼트 등장. 아 컸구나.. 하고 또 쓱쓱 넘기면 분명 이번년도 사진인데 백투더 2015인 찬…
